Epoch #19 | Train Average MSE: 0.7140 | Test Average MSE: 0.7524
Epoch #20 | Train Average MSE: 0.6573 | Test Average MSE: 0.7178
Epoch #21 | Train Average MSE: 0.6768 | Test Average MSE: 0.7284
Epoch #22 | Train Average MSE: 0.6604 | Test Average MSE: 0.7291
Epoch #23 | Train Average MSE: 0.6615 | Test Average MSE: 0.7271
Epoch #24 | Train Average MSE: 0.6988 | Test Average MSE: 0.7643
Epoch #25 | Train Average MSE: 0.6645 | Test Average MSE: 0.7398
Epoch #26 | Train Average MSE: 0.6297 | Test Average MSE: 0.7311
Epoch #27 | Train Average MSE: 0.5600 | Test Average MSE: 0.6910
Epoch #28 | Train Average MSE: 0.5424 | Test Average MSE: 0.6742
Epoch #29 | Train Average MSE: 0.5274 | Test Average MSE: 0.6593
Epoch #30 | Train Average MSE: 0.5047 | Test Average MSE: 0.6458
Epoch #31 | Train Average MSE: 0.4808 | Test Average MSE: 0.6274
Epoch #32 | Train Average MSE: 0.4646 | Test Average MSE: 0.6183
Epoch #33 | Train Average MSE: 0.4506 | Test Average MSE: 0.6120
Epoch #34 | Train Average MSE: 0.4335 | Test Average MSE: 0.6219
Epoch #35 | Train Average MSE: 0.4255 | Test Average MSE: 0.6219
Epoch #36 | Train Average MSE: 0.4171 | Test Average MSE: 0.6152
Epoch #37 | Train Average MSE: 0.4264 | Test Average MSE: 0.6496
Epoch #38 | Train Average MSE: 0.4206 | Test Average MSE: 0.6629
Epoch #39 | Train Average MSE: 0.4165 | Test Average MSE: 0.6525
Epoch #40 | Train Average MSE: 0.4374 | Test Average MSE: 0.6494
Epoch #41 | Train Average MSE: 0.4165 | Test Average MSE: 0.6338
Epoch #42 | Train Average MSE: 0.3997 | Test Average MSE: 0.6334
Epoch #43 | Train Average MSE: 0.3770 | Test Average MSE: 0.6243
Epoch #44 | Train Average MSE: 0.3708 | Test Average MSE: 0.6170
Epoch #45 | Train Average MSE: 0.3591 | Test Average MSE: 0.6139
Epoch #46 | Train Average MSE: 0.3450 | Test Average MSE: 0.6035
Epoch #47 | Train Average MSE: 0.3122 | Test Average MSE: 0.5861
Epoch #48 | Train Average MSE: 0.3002 | Test Average MSE: 0.5811
Epoch #49 | Train Average MSE: 0.2944 | Test Average MSE: 0.5811
Epoch #50 | Train Average MSE: 0.2881 | Test Average MSE: 0.5814
Epoch #51 | Train Average MSE: 0.2827 | Test Average MSE: 0.5804
Epoch #52 | Train Average MSE: 0.2779 | Test Average MSE: 0.5807
Epoch #53 | Train Average MSE: 0.2728 | Test Average MSE: 0.5786
Epoch #54 | Train Average MSE: 0.2680 | Test Average MSE: 0.5789
Epoch #55 | Train Average MSE: 0.2639 | Test Average MSE: 0.5783
Epoch #56 | Train Average MSE: 0.2607 | Test Average MSE: 0.5785
Epoch #57 | Train Average MSE: 0.2590 | Test Average MSE: 0.5827
Epoch #58 | Train Average MSE: 0.2542 | Test Average MSE: 0.5790
Epoch #59 | Train Average MSE: 0.2509 | Test Average MSE: 0.5817
Epoch #60 | Train Average MSE: 0.2477 | Test Average MSE: 0.5802
Epoch #61 | Train Average MSE: 0.2440 | Test Average MSE: 0.5802
Epoch #62 | Train Average MSE: 0.2396 | Test Average MSE: 0.5712
